league,year,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_coef,ppda_att,ppda_def,oppda_coef,oppda_att,oppda_def,team,xG_diff,xGA_diff,xpts_diff
Bundesliga,2019,h,0.353005,0.987427,0.353005,0.987427,2,5,1,1,0.7310000000000001,d,2020-06-20 13:30:00,0,1,0,1,-0.634422,9.08,227,25,17.41176470588235,296,17,Fortuna Duesseldorf,-0.646995,-0.012572999999999945,-0.2689999999999999
Bundesliga,2019,a,0.992638,1.19115,0.992638,1.19115,8,4,0,3,1.1377,l,2020-06-27 13:30:00,0,0,1,0,-0.1985119999999999,10.761904761904763,226,21,12.045454545454545,265,22,Fortuna Duesseldorf,0.992638,-1.80885,1.1377
Bundesliga,2019,h,0.782907,3.93387,0.782907,3.93387,2,12,0,4,0.0764,l,2019-08-18 17:00:00,0,0,1,0,-3.150963,15.76923076923077,410,26,8.227272727272727,181,22,Union Berlin,0.782907,-0.0661299999999998,0.0764
Bundesliga,2019,a,0.891198,1.37579,0.891198,1.37579,2,3,1,1,0.909,d,2019-08-24 14:30:00,0,1,0,1,-0.484592,6.931034482758621,201,29,6.111111111111111,165,27,Union Berlin,-0.10880199999999995,0.37579000000000007,-0.09099999999999997
Bundesliga,2019,h,1.4209,1.60213,1.4209,1.60213,2,12,3,1,1.1764000000000001,w,2019-08-31 17:30:00,1,0,0,3,-0.18123,23.736842105263158,451,19,8.23076923076923,107,13,Union Berlin,-1.5791,0.60213,-1.8235999999999999
Bundesliga,2019,h,1.98106,2.14722,1.22329,0.631742,5,6,1,2,1.2346,l,2019-09-14 13:30:00,0,0,1,0,0.591548,8.76923076923077,228,26,9.117647058823529,155,17,Union Berlin,0.98106,0.1472199999999999,1.2346
Bundesliga,2019,a,0.125413,1.55742,0.125413,1.55742,1,8,0,2,0.25939999999999996,l,2019-09-21 13:30:00,0,0,1,0,-1.432007,22.52,563,25,9.5,228,24,Union Berlin,0.125413,-0.44258,0.25939999999999996
Bundesliga,2019,h,0.7564,2.31283,0.7564,2.31283,4,2,1,2,0.3257,l,2019-09-27 18:30:00,0,0,1,0,-1.55643,13.642857142857142,191,14,9.875,237,24,Union Berlin,-0.24360000000000004,0.31282999999999994,0.3257
Bundesliga,2019,a,0.511105,1.80334,0.511105,1.80334,2,6,0,1,0.4405,l,2019-10-06 14:30:00,0,0,1,0,-1.2922349999999998,7.678571428571429,215,28,9.15,183,20,Union Berlin,0.511105,0.8033399999999999,0.4405
Bundesliga,2019,h,1.47678,0.565578,1.47678,0.565578,8,6,2,0,2.1616,w,2019-10-19 14:30:00,1,0,0,3,0.911202,11.931034482758621,346,29,11.176470588235293,190,17,Union Berlin,-0.52322,0.565578,-0.8384
Bundesliga,2019,a,1.7324,2.88476,0.216846,2.88476,0,15,1,2,0.6191,l,2019-10-26 14:30:00,0,0,1,0,-2.667914,15.535714285714286,435,28,8.863636363636363,195,22,Union Berlin,0.7323999999999999,0.88476,0.6191
Bundesliga,2019,h,1.31187,0.415645,0.554093,0.415645,3,4,1,0,2.2744,w,2019-11-02 17:30:00,1,0,0,3,0.13844799999999996,8.5,221,26,27.22222222222222,245,9,Union Berlin,0.3118700000000001,0.415645,-0.7256
Bundesliga,2019,a,1.5394,2.04684,1.5394,2.04684,6,8,3,2,1.0050000000000001,w,2019-11-09 14:30:00,1,0,0,3,-0.5074399999999999,10.076923076923077,262,26,6.310344827586207,183,29,Union Berlin,-1.4606,0.04683999999999999,-1.9949999999999999
Bundesliga,2019,h,1.49758,0.95814,1.49758,0.95814,4,7,2,0,1.8573,w,2019-11-23 14:30:00,1,0,0,3,0.5394399999999999,15.4,385,25,10.866666666666667,163,15,Union Berlin,-0.5024200000000001,0.95814,-1.1427
Bundesliga,2019,a,1.65551,1.27089,0.897809,1.27089,1,9,1,2,1.6642000000000001,l,2019-11-29 19:30:00,0,0,1,0,-0.3730810000000001,12.391304347826088,285,23,11.15,223,20,Union Berlin,0.65551,-0.7291099999999999,1.6642000000000001
Bundesliga,2019,h,1.7912,0.772348,1.7912,0.772348,2,1,2,0,2.2051,w,2019-12-08 14:30:00,1,0,0,3,1.0188519999999999,4.8,168,35,7.433333333333334,223,30,Union Berlin,-0.2088000000000001,0.772348,-0.7949000000000002
Bundesliga,2019,a,1.79415,1.3758,1.79415,1.3758,7,2,1,1,1.6577,d,2019-12-14 14:30:00,0,1,0,1,0.41835,9.666666666666666,261,27,4.678571428571429,131,28,Union Berlin,0.7941499999999999,0.3757999999999999,0.6577
Bundesliga,2019,h,1.53884,0.819222,1.53884,0.819222,5,1,0,2,1.9353999999999998,l,2019-12-17 19:30:00,0,0,1,0,0.719618,8.565217391304348,197,23,14.0,182,13,Union Berlin,1.53884,-1.180778,1.9353999999999998
Bundesliga,2019,a,1.9614,1.17089,1.9614,1.17089,6,7,1,2,2.0159000000000002,l,2019-12-22 14:30:00,0,0,1,0,0.79051,10.090909090909092,222,22,16.5625,265,16,Union Berlin,0.9614,-0.82911,2.0159000000000002
Bundesliga,2019,a,1.02267,1.34573,1.02267,1.34573,5,12,1,3,1.0971,l,2020-01-18 17:30:00,0,0,1,0,-0.3230600000000001,13.807692307692308,359,26,8.823529411764707,150,17,Union Berlin,0.022669999999999968,-1.65427,1.0971
Bundesliga,2019,h,1.19907,2.47924,1.19907,2.47924,3,3,2,0,0.506,w,2020-01-25 14:30:00,1,0,0,3,-1.2801699999999998,10.363636363636363,228,22,10.6875,171,16,Union Berlin,-0.8009299999999999,2.47924,-2.4939999999999998
Bundesliga,2019,a,0.560146,3.29375,0.560146,2.53605,0,7,0,5,0.0682,l,2020-02-01 14:30:00,0,0,1,0,-1.9759039999999999,19.607142857142858,549,28,14.625,234,16,Union Berlin,0.560146,-1.7062499999999998,0.0682
Bundesliga,2019,a,2.25796,1.24914,2.25796,1.24914,3,10,2,0,2.141,w,2020-02-08 14:30:00,1,0,0,3,1.0088200000000003,13.470588235294118,458,34,7.388888888888889,133,18,Union Berlin,0.2579600000000002,1.24914,-0.859
Bundesliga,2019,h,2.02125,1.55179,2.02125,1.55179,5,7,2,3,1.7194,l,2020-02-15 14:30:00,0,0,1,0,0.4694600000000002,8.075,323,40,6.55,131,20,Union Berlin,0.021250000000000213,-1.44821,1.7194
Bundesliga,2019,a,1.03525,2.42046,1.03525,2.42046,5,9,2,1,0.42310000000000003,w,2020-02-24 19:30:00,1,0,0,3,-1.3852099999999998,11.909090909090908,262,22,3.393939393939394,112,33,Union Berlin,-0.96475,1.4204599999999998,-2.5769
Bundesliga,2019,h,1.04208,1.95508,1.04208,1.95508,1,3,2,2,0.6626000000000001,d,2020-03-01 12:30:00,0,1,0,1,-0.913,14.25,285,20,5.56,139,25,Union Berlin,-0.9579200000000001,-0.04492000000000007,-0.3373999999999999
Bundesliga,2019,a,0.805309,1.62613,0.805309,1.62613,7,1,1,3,0.6263000000000001,l,2020-03-07 14:30:00,0,0,1,0,-0.820821,9.818181818181818,216,22,11.5625,185,16,Union Berlin,-0.19469099999999995,-1.37387,0.6263000000000001
Bundesliga,2019,h,0.548769,1.39334,0.548769,0.635561,4,10,0,2,0.5715,l,2020-05-17 16:00:00,0,0,1,0,-0.08679200000000009,20.3,406,20,4.6,138,30,Union Berlin,0.548769,-0.60666,0.5715
Bundesliga,2019,a,0.273771,2.51634,0.273771,2.51634,4,5,0,4,0.1341,l,2020-05-22 18:30:00,0,0,1,0,-2.242569,19.0625,305,16,9.863636363636363,217,22,Union Berlin,0.273771,-1.48366,0.1341
Bundesliga,2019,h,0.772053,0.594984,0.772053,0.594984,3,4,1,1,1.5021,d,2020-05-27 18:30:00,0,1,0,1,0.17706900000000003,14.095238095238095,296,21,7.947368421052632,151,19,Union Berlin,-0.227947,-0.40501600000000004,0.5021
Bundesliga,2019,a,0.719923,2.16238,0.719923,2.16238,2,5,1,4,0.3962,l,2020-05-31 13:30:00,0,0,1,0,-1.442457,19.047619047619047,400,21,14.4375,231,16,Union Berlin,-0.280077,-1.8376199999999998,0.3962
Bundesliga,2019,h,2.39933,0.166933,2.39933,0.166933,2,1,1,1,2.8281,d,2020-06-07 13:30:00,0,1,0,1,2.2323969999999997,9.043478260869565,208,23,5.555555555555555,150,27,Union Berlin,1.39933,-0.833067,1.8281
Bundesliga,2019,a,0.527425,1.342,0.527425,1.342,1,7,2,1,0.6206,w,2020-06-13 13:30:00,1,0,0,3,-0.814575,11.2,336,30,6.28,157,25,Union Berlin,-1.472575,0.3420000000000001,-2.3794
Bundesliga,2019,h,1.51574,0.396234,1.51574,0.396234,7,6,1,0,2.2761,w,2020-06-16 18:30:00,1,0,0,3,1.1195060000000001,10.28125,329,32,5.9411764705882355,202,34,Union Berlin,0.5157400000000001,0.396234,-0.7239
Bundesliga,2019,a,0.917327,2.44299,0.917327,2.44299,3,9,0,4,0.36940000000000006,l,2020-06-20 13:30:00,0,0,1,0,-1.525663,15.227272727272727,335,22,13.4,201,15,Union Berlin,0.917327,-1.55701,0.36940000000000006
Bundesliga,2019,h,1.19115,0.992638,1.19115,0.992638,4,8,3,0,1.5652,w,2020-06-27 13:30:00,1,0,0,3,0.1985119999999999,12.045454545454545,265,22,10.761904761904763,226,21,Union Berlin,-1.80885,0.992638,-1.4348
Bundesliga,2020,h,4.62088,0.14975,3.86311,0.14975,24,3,8,0,2.989,w,2020-09-18 18:30:00,1,0,0,3,3.7133599999999998,6.34375,203,32,25.333333333333332,380,15,Bayern Munich,-3.3791200000000003,0.14975,-0.01100000000000012
Bundesliga,2020,a,1.17311,2.52339,1.17311,1.76562,11,6,1,4,0.5204,l,2020-09-27 13:30:00,0,0,1,0,-0.5925099999999999,5.823529411764706,99,17,13.115384615384615,341,26,Bayern Munich,0.1731100000000001,-1.47661,0.5204
Bundesliga,2020,h,3.99311,1.24509,3.23533,1.24509,11,1,4,3,2.815,w,2020-10-04 16:00:00,1,0,0,3,1.9902399999999998,4.131578947368421,157,38,12.173913043478262,280,23,Bayern Munich,-0.006889999999999841,-1.75491,-0.18500000000000005
Bundesliga,2020,a,3.29447,1.21235,3.29447,1.21235,16,4,4,1,2.6202,w,2020-10-17 16:30:00,1,0,0,3,2.0821199999999997,7.433333333333334,223,30,34.666666666666664,416,12,Bayern Munich,-0.70553,0.21235000000000004,-0.3797999999999999
Bundesliga,2020,h,3.80823,0.429229,3.80823,0.429229,12,1,5,0,2.92,w,2020-10-24 13:30:00,1,0,0,3,3.379001,10.0,220,22,16.90909090909091,372,22,Bayern Munich,-1.19177,0.429229,-0.08000000000000007
Bundesliga,2020,a,0.992927,0.681548,0.23515,0.681548,9,2,2,1,1.7206,w,2020-10-31 14:30:00,1,0,0,3,-0.4463980000000001,5.75,207,36,28.857142857142858,404,14,Bayern Munich,-1.007073,-0.31845199999999996,-1.2794
Bundesliga,2020,a,0.441229,1.27652,0.441229,1.27652,8,7,0,0,0.5738,d,2020-09-20 16:00:00,0,1,0,1,-0.8352910000000001,11.875,190,16,11.64516129032258,361,31,Bayer Leverkusen,0.441229,1.27652,-0.4262
Bundesliga,2020,h,0.91247,1.20453,0.91247,1.20453,5,3,1,1,1.0813,d,2020-09-26 13:30:00,0,1,0,1,-0.2920600000000001,6.774193548387097,210,31,12.482758620689655,362,29,Bayer Leverkusen,-0.08753,0.2045300000000001,0.08129999999999993
Bundesliga,2020,a,1.69772,0.799979,1.69772,0.799979,4,5,1,1,2.1,d,2020-10-03 13:30:00,0,1,0,1,0.8977409999999999,7.9,237,30,12.434782608695652,286,23,Bayer Leverkusen,0.6977199999999999,-0.200021,1.1
Bundesliga,2020,a,0.454109,0.214962,0.454109,0.214962,2,3,1,0,1.5036,w,2020-10-17 13:30:00,1,0,0,3,0.239147,14.533333333333333,218,15,8.681818181818182,382,44,Bayer Leverkusen,-0.545891,0.214962,-1.4964
Bundesliga,2020,h,2.6291,0.342366,1.87132,0.342366,6,3,3,1,2.8524,w,2020-10-26 19:30:00,1,0,0,3,1.5289540000000001,7.5,225,30,19.88,497,25,Bayer Leverkusen,-0.3708999999999998,-0.657634,-0.14760000000000018
Bundesliga,2020,a,1.34088,1.18284,1.34088,1.18284,5,4,4,2,1.4559,w,2020-11-01 14:30:00,1,0,0,3,0.15804000000000018,12.421052631578947,236,19,22.444444444444443,404,18,Bayer Leverkusen,-2.6591199999999997,-0.8171600000000001,-1.5441
Bundesliga,2020,a,2.9032,2.40801,2.14542,2.40801,10,5,3,2,1.7581000000000002,w,2020-09-19 13:30:00,1,0,0,3,-0.2625899999999999,11.541666666666666,277,24,11.91304347826087,274,23,Hoffenheim,-0.0968,0.40801,-1.2418999999999998
Bundesliga,2020,h,2.52339,1.17311,1.76562,1.17311,6,11,4,1,2.3054,w,2020-09-27 13:30:00,1,0,0,3,0.5925099999999999,13.115384615384615,341,26,5.823529411764706,99,17,Hoffenheim,-1.47661,0.1731100000000001,-0.6945999999999999
Bundesliga,2020,a,0.769689,3.57344,0.769689,3.57344,6,10,1,2,0.0775,l,2020-10-03 13:30:00,0,0,1,0,-2.803751,17.6,264,15,12.272727272727273,270,22,Hoffenheim,-0.23031100000000004,1.5734400000000002,0.0775
Bundesliga,2020,h,0.877373,1.84829,0.877373,1.84829,3,15,0,1,0.6643000000000001,l,2020-10-17 13:30:00,0,0,1,0,-0.970917,13.625,327,24,10.961538461538462,285,26,Hoffenheim,0.877373,0.84829,0.6643000000000001
Bundesliga,2020,a,0.870978,0.229596,0.870978,0.229596,5,1,1,1,1.9522999999999997,d,2020-10-25 17:00:00,0,1,0,1,0.641382,12.91304347826087,297,23,16.0625,257,16,Hoffenheim,-0.12902199999999997,-0.770404,0.9522999999999997
Bundesliga,2020,h,1.49329,3.66229,1.49329,2.90451,15,9,1,3,0.1995,l,2020-11-02 19:30:00,0,0,1,0,-1.4112200000000001,8.0,216,27,19.294117647058822,328,17,Hoffenheim,0.49329,0.66229,0.1995
Bundesliga,2020,a,1.42046,1.04515,1.42046,1.04515,0,1,3,1,1.6946,w,2020-09-19 13:30:00,1,0,0,3,0.37531000000000003,21.25,340,16,13.222222222222221,238,18,Augsburg,-1.57954,0.04515000000000002,-1.3054
Bundesliga,2020,h,1.44779,1.5267,1.44779,1.5267,2,13,2,0,1.3245,w,2020-09-26 13:30:00,1,0,0,3,-0.07891000000000004,27.941176470588236,475,17,5.045454545454546,111,22,Augsburg,-0.5522100000000001,1.5267,-1.6755
Bundesliga,2020,a,1.80757,1.31989,1.80757,1.31989,4,7,0,0,1.8152,d,2020-10-04 13:30:00,0,1,0,1,0.4876799999999999,15.125,363,24,6.275862068965517,182,29,Augsburg,1.80757,1.31989,0.8151999999999999
Bundesliga,2020,h,0.550472,2.39694,0.550472,2.39694,1,19,0,2,0.21439999999999998,l,2020-10-17 13:30:00,0,0,1,0,-1.8464679999999998,23.466666666666665,352,15,6.222222222222222,168,27,Augsburg,0.550472,0.39693999999999985,0.21439999999999998
Bundesliga,2020,a,0.342366,2.6291,0.342366,1.87132,3,6,1,3,0.0906,l,2020-10-26 19:30:00,0,0,1,0,-1.5289540000000001,19.88,497,25,7.5,225,30,Augsburg,-0.657634,-0.3708999999999998,0.0906
Bundesliga,2020,h,1.78716,1.01141,1.78716,1.01141,6,5,3,1,2.0084,w,2020-10-31 14:30:00,1,0,0,3,0.7757500000000002,16.6,332,20,8.2,287,35,Augsburg,-1.21284,0.01140999999999992,-0.9916
Bundesliga,2020,a,2.05406,0.495892,2.05406,0.495892,3,6,4,1,2.4869999999999997,w,2020-09-19 13:30:00,1,0,0,3,1.5581680000000002,4.794117647058823,163,34,12.090909090909092,266,22,Hertha Berlin,-1.9459399999999998,-0.504108,-0.5130000000000003
Bundesliga,2020,h,1.55994,1.62111,1.55994,0.863333,3,6,1,3,1.3124,l,2020-09-25 18:30:00,0,0,1,0,0.6966070000000001,13.4375,215,16,15.8,316,20,Hertha Berlin,0.5599400000000001,-1.37889,1.3124
Bundesliga,2020,a,1.24509,3.99311,1.24509,3.23533,1,11,3,4,0.1261,l,2020-10-04 16:00:00,0,0,1,0,-1.9902399999999998,12.173913043478262,280,23,4.131578947368421,157,38,Hertha Berlin,-1.75491,-0.006889999999999841,0.1261
Bundesliga,2020,h,1.42805,1.40822,1.42805,1.40822,10,1,0,2,1.3388,l,2020-10-17 13:30:00,0,0,1,0,0.019830000000000014,5.4,135,25,13.16,329,25,Hertha Berlin,1.42805,-0.59178,1.3388
Bundesliga,2020,a,0.802136,2.68523,0.802136,1.92745,6,18,1,2,0.27549999999999997,l,2020-10-24 13:30:00,0,0,1,0,-1.1253140000000001,9.333333333333334,224,24,5.85,117,20,Hertha Berlin,-0.19786400000000004,0.6852299999999998,0.27549999999999997
Bundesliga,2020,h,1.25246,0.397923,1.25246,0.397923,5,7,1,1,2.0895,d,2020-11-01 17:00:00,0,1,0,1,0.8545369999999999,12.466666666666667,187,15,6.235294117647059,212,34,Hertha Berlin,0.2524599999999999,-0.602077,1.0895000000000001
Bundesliga,2020,h,0.495892,2.05406,0.495892,2.05406,6,3,1,4,0.3489,l,2020-09-19 13:30:00,0,0,1,0,-1.5581680000000002,12.090909090909092,266,22,4.794117647058823,163,34,Werder Bremen,-0.504108,-1.9459399999999998,0.3489
Bundesliga,2020,a,3.10437,1.67597,2.34668,1.67597,4,3,3,1,2.3402999999999996,w,2020-09-26 16:30:00,1,0,0,3,0.6707100000000001,9.46875,303,32,3.9545454545454546,87,22,Werder Bremen,0.10436999999999985,0.67597,-0.6597000000000004
Bundesliga,2020,h,0.346071,1.02247,0.346071,1.02247,5,7,1,0,0.6454,w,2020-10-03 13:30:00,1,0,0,3,-0.676399,20.57894736842105,391,19,7.7,154,20,Werder Bremen,-0.653929,1.02247,-2.3546
Bundesliga,2020,a,1.6646,1.05894,0.90682,1.05894,2,14,1,1,1.8842000000000003,d,2020-10-17 13:30:00,0,1,0,1,-0.15212000000000003,13.521739130434783,311,23,9.047619047619047,190,21,Werder Bremen,0.6646000000000001,0.05893999999999999,0.8842000000000003
Bundesliga,2020,h,0.229596,0.870978,0.229596,0.870978,1,5,1,1,0.6536,d,2020-10-25 17:00:00,0,1,0,1,-0.641382,16.0625,257,16,12.91304347826087,297,23,Werder Bremen,-0.770404,-0.12902199999999997,-0.34640000000000004
Bundesliga,2020,a,0.733652,2.49235,0.733652,2.49235,1,8,1,1,0.32839999999999997,d,2020-10-31 14:30:00,0,1,0,1,-1.758698,31.153846153846153,405,13,5.038461538461538,131,26,Werder Bremen,-0.26634800000000003,1.49235,-0.6716
Bundesliga,2020,a,0.14975,4.62088,0.14975,3.86311,3,24,0,8,0.0063999999999999994,l,2020-09-18 18:30:00,0,0,1,0,-3.7133599999999998,25.333333333333332,380,15,6.34375,203,32,Schalke 04,0.14975,-3.3791200000000003,0.0063999999999999994
Bundesliga,2020,h,1.67597,3.10437,1.67597,2.34668,3,4,1,3,0.4914,l,2020-09-26 16:30:00,0,0,1,0,-0.6707100000000001,3.9545454545454546,87,22,9.46875,303,32,Schalke 04,0.67597,0.10436999999999985,0.4914
Bundesliga,2020,a,0.215209,3.25836,0.215209,2.50059,0,10,0,4,0.0363,l,2020-10-03 16:30:00,0,0,1,0,-2.2853809999999997,42.666666666666664,384,9,4.040816326530612,198,49,Schalke 04,0.215209,-0.7416399999999999,0.0363
Bundesliga,2020,h,0.250814,0.831403,0.250814,0.831403,1,2,1,1,0.6699999999999999,d,2020-10-18 16:00:00,0,1,0,1,-0.580589,12.8,256,20,21.333333333333332,320,15,Schalke 04,-0.749186,-0.168597,-0.33000000000000007
Bundesliga,2020,a,0.236172,1.48384,0.236172,1.48384,1,16,0,3,0.3752,l,2020-10-24 16:30:00,0,0,1,0,-1.247668,18.076923076923077,470,26,9.294117647058824,158,17,Schalke 04,0.236172,-1.51616,0.3752
Bundesliga,2020,h,0.726659,1.56968,0.726659,0.81198,2,10,1,1,0.6262,d,2020-10-30 19:30:00,0,1,0,1,-0.08532099999999998,8.931034482758621,259,29,6.926829268292683,284,41,Schalke 04,-0.27334099999999995,0.56968,-0.3738
Bundesliga,2020,a,1.07201,3.22891,1.07201,2.47113,2,14,1,3,0.2547,l,2020-09-20 13:30:00,0,0,1,0,-1.3991200000000001,29.58823529411765,503,17,6.185185185185185,167,27,Mainz 05,0.07200999999999991,0.22890999999999995,0.2547
Bundesliga,2020,h,1.04484,2.9689,1.04484,2.9689,3,8,1,4,0.2614,l,2020-09-26 13:30:00,0,0,1,0,-1.92406,11.26086956521739,259,23,9.884615384615385,257,26,Mainz 05,0.04483999999999999,-1.0311,0.2614
Bundesliga,2020,a,0.189144,2.07145,0.189144,2.07145,2,1,0,4,0.1653,l,2020-10-02 18:30:00,0,0,1,0,-1.882306,13.347826086956522,307,23,11.076923076923077,288,26,Mainz 05,0.189144,-1.92855,0.1653
Bundesliga,2020,h,0.214962,0.454109,0.214962,0.454109,3,2,0,1,0.9396,l,2020-10-17 13:30:00,0,0,1,0,-0.239147,8.681818181818182,382,44,14.533333333333333,218,15,Mainz 05,0.214962,-0.545891,0.9396
Bundesliga,2020,h,1.90042,3.07629,1.90042,2.31851,13,7,2,3,0.6876000000000001,l,2020-10-24 13:30:00,0,0,1,0,-0.41808999999999985,13.89655172413793,403,29,6.064516129032258,188,31,Mainz 05,-0.09958,0.07629000000000019,0.6876000000000001
Bundesliga,2020,a,1.01141,1.78716,1.01141,1.78716,5,6,1,3,0.7301,l,2020-10-31 14:30:00,0,0,1,0,-0.7757500000000002,8.2,287,35,16.6,332,20,Mainz 05,0.01140999999999992,-1.21284,0.7301
Bundesliga,2020,h,1.70398,0.510293,0.9462,0.510293,7,5,3,0,2.4147,w,2020-09-19 16:30:00,1,0,0,3,0.43590700000000004,28.76923076923077,374,13,12.1,363,30,Borussia Dortmund,-1.29602,0.510293,-0.5853000000000002
Bundesliga,2020,a,1.5267,1.44779,1.5267,1.44779,13,2,0,2,1.4024999999999999,l,2020-09-26 13:30:00,0,0,1,0,0.07891000000000004,5.045454545454546,111,22,27.941176470588236,475,17,Borussia Dortmund,1.5267,-0.5522100000000001,1.4024999999999999
Bundesliga,2020,h,2.82762,0.445096,2.82762,0.445096,15,0,4,0,2.8504,w,2020-10-03 13:30:00,1,0,0,3,2.382524,8.25925925925926,223,27,23.857142857142858,501,21,Borussia Dortmund,-1.17238,0.445096,-0.14959999999999996
Bundesliga,2020,a,1.84829,0.877373,1.84829,0.877373,15,3,1,0,2.1073,w,2020-10-17 13:30:00,1,0,0,3,0.970917,10.961538461538462,285,26,13.625,327,24,Borussia Dortmund,0.84829,0.877373,-0.8927
Bundesliga,2020,h,1.48384,0.236172,1.48384,0.236172,16,1,3,0,2.3977999999999997,w,2020-10-24 16:30:00,1,0,0,3,1.247668,9.294117647058824,158,17,18.076923076923077,470,26,Borussia Dortmund,-1.51616,0.236172,-0.6022000000000003
Bundesliga,2020,a,2.75909,0.255813,2.75909,0.255813,18,0,2,0,2.847,w,2020-10-31 14:30:00,1,0,0,3,2.503277,7.571428571428571,159,21,26.5,477,18,Borussia Dortmund,0.75909,0.255813,-0.15300000000000002
Bundesliga,2020,a,0.510293,1.70398,0.510293,0.9462,5,7,0,3,0.3822,l,2020-09-19 16:30:00,0,0,1,0,-0.43590700000000004,12.1,363,30,28.76923076923077,374,13,Borussia M.Gladbach,0.510293,-1.29602,0.3822
Bundesliga,2020,h,1.47627,0.771461,1.47627,0.771461,1,3,1,1,1.9594,d,2020-09-26 13:30:00,0,1,0,1,0.704809,11.052631578947368,210,19,14.178571428571429,397,28,Borussia M.Gladbach,0.47626999999999997,-0.22853900000000005,0.9594
Bundesliga,2020,a,2.0629,0.244959,1.30512,0.244959,12,2,3,1,2.734,w,2020-10-03 13:30:00,1,0,0,3,1.0601610000000001,7.0625,226,32,12.9375,414,32,Borussia M.Gladbach,-0.9371,-0.755041,-0.266
Bundesliga,2020,h,2.11077,1.34469,1.353,1.34469,6,4,1,1,1.9847000000000001,d,2020-10-17 18:30:00,0,1,0,1,0.00831000000000004,8.133333333333333,244,30,9.37037037037037,253,27,Borussia M.Gladbach,1.11077,0.34468999999999994,0.9847000000000001
Bundesliga,2020,a,3.07629,1.90042,2.31851,1.90042,7,13,3,2,2.1282,w,2020-10-24 13:30:00,1,0,0,3,0.41808999999999985,6.064516129032258,188,31,13.89655172413793,403,29,Borussia M.Gladbach,0.07629000000000019,-0.09958,-0.8717999999999999
Bundesliga,2020,h,0.615287,0.695278,0.615287,0.695278,6,5,1,0,1.2427,w,2020-10-31 17:30:00,1,0,0,3,-0.07999099999999992,11.464285714285714,321,28,10.064516129032258,312,31,Borussia M.Gladbach,-0.38471299999999997,0.695278,-1.7573
Bundesliga,2020,h,1.27652,0.441229,1.27652,0.441229,7,8,0,0,2.1488,d,2020-09-20 16:00:00,0,1,0,1,0.8352910000000001,11.64516129032258,361,31,11.875,190,16,Wolfsburg,1.27652,0.441229,1.1488
Bundesliga,2020,a,0.413442,0.92465,0.413442,0.92465,6,2,1,1,0.8338,d,2020-09-27 16:00:00,0,1,0,1,-0.511208,11.173913043478262,257,23,7.833333333333333,188,24,Wolfsburg,-0.586558,-0.07535000000000003,-0.16620000000000001
Bundesliga,2020,h,1.31989,1.80757,1.31989,1.80757,7,4,0,0,0.9296,d,2020-10-04 13:30:00,0,1,0,1,-0.4876799999999999,6.275862068965517,182,29,15.125,363,24,Wolfsburg,1.31989,1.80757,-0.07040000000000002
Bundesliga,2020,a,1.34469,2.11077,1.34469,1.353,4,6,1,1,0.7898000000000001,d,2020-10-17 18:30:00,0,1,0,1,-0.00831000000000004,9.37037037037037,253,27,8.133333333333333,244,30,Wolfsburg,0.34468999999999994,1.11077,-0.21019999999999994
Bundesliga,2020,h,2.77748,0.664903,2.77748,0.664903,12,3,2,1,2.6752000000000002,w,2020-10-25 14:30:00,1,0,0,3,2.112577,13.347826086956522,307,23,10.714285714285714,300,28,Wolfsburg,0.7774800000000002,-0.335097,-0.32479999999999976
Bundesliga,2020,a,0.397923,1.25246,0.397923,1.25246,7,5,1,1,0.6228,d,2020-11-01 17:00:00,0,1,0,1,-0.8545369999999999,6.235294117647059,212,34,12.466666666666667,187,15,Wolfsburg,-0.602077,0.2524599999999999,-0.3772
Bundesliga,2020,h,2.46928,0.618787,2.46928,0.618787,9,2,1,1,2.652,d,2020-09-19 13:30:00,0,1,0,1,1.850493,6.769230769230769,176,26,12.44,311,25,Eintracht Frankfurt,1.46928,-0.381213,1.6520000000000001
Bundesliga,2020,a,1.62111,1.55994,0.863333,1.55994,6,3,3,1,1.3924999999999998,w,2020-09-25 18:30:00,1,0,0,3,-0.6966070000000001,15.8,316,20,13.4375,215,16,Eintracht Frankfurt,-1.37889,0.5599400000000001,-1.6075000000000002
Bundesliga,2020,h,3.57344,0.769689,3.57344,0.769689,10,6,2,1,2.8804000000000003,w,2020-10-03 13:30:00,1,0,0,3,2.803751,12.272727272727273,270,22,17.6,264,15,Eintracht Frankfurt,1.5734400000000002,-0.23031100000000004,-0.1195999999999997
